,Transit_Time,NormalValue,Transit_Time_Score
"2361 ATLANTIC AVENUE,11233,NYC",2251.0,67.24858251268279,4.034914950760967
"2361 HOFFMAN STREET,10458,NYC",3003.0,56.028051327961805,3.361683079677708
"2362 DAVIDSON AVENUE,10468,NYC",3231.0,52.62608176663682,3.157564905998209
"2363 EAST 16 STREET,11229,NYC",3628.0,46.702476872575346,2.8021486123545207
"2363 ROYCE STREET,11234,NYC",6375.0,5.714712026260813,0.34288272157564875
"2364 EAST 1 STREET,11223,NYC",4013.0,40.95792300805729,2.4574753804834373
"2364 EAST 26 STREET,11229,NYC",4541.0,33.07967770814683,1.9847806624888098
"2365 EAST 23 STREET,11229,NYC",4058.0,40.28648164726947,2.417188898836168
"2366 EAST 26 STREET,11229,NYC",4536.0,33.15428230378991,1.9892569382273946
"2367 82 STREET,11214,NYC",4304.0,36.61593554162936,2.196956132497762
"2368 OCEAN PARKWAY,11223,NYC",4270.0,37.123246792002384,2.227394807520143
"236C GRANITE AVENUE,10303,NYC",5016.0,25.992241122053116,1.559534467323187
"237 27 STREET,11232,NYC",2517.0,63.27961802447031,3.7967770814682185
"237 61 STREET,11220,NYC",3089.0,54.744852282900624,3.2846911369740375
"237 77 STREET,11209,NYC",3104.0,54.521038495971354,3.271262309758281
"237 BALCOM AVENUE,10465,NYC",5104.0,24.67920023873471,1.4807520143240824
"237 BAY 43 STREET,11214,NYC",4359.0,35.795284989555356,2.1477170993733212
"237 EAST 12 STREET,10003,NYC",1532.0,77.97672336615935,4.678603401969561
"237 EAST 34 STREET,10016,NYC",1369.0,80.40883318412415,4.824529991047449
"237 EAST 54 STREET,10022,NYC",862.0,87.97373918233363,5.278424350940018
"237 EAST 79 STREET,10075,NYC",1607.0,76.85765443151298,4.611459265890779
"237 EAST 88 STREET,10128,NYC",1799.0,73.99283795881826,4.4395702775290955
"237 EDGEGROVE AVENUE,10312,NYC",6670.0,1.313040883318422,0.07878245299910532
"237 ELDRIDGE STREET,10002,NYC",1805.0,73.90331244404655,4.434198746642792
"237 KELL AVENUE,10314,NYC",4605.0,32.124738883915256,1.9274843330349154
"237 OCEAN VIEW AVENUE,11235,NYC",3760.0,44.73291554759773,2.6839749328558637
"237 WEST 109 STREET,10025,NYC",2142.0,68.87496269770219,4.1324977618621315
"237 WEST 11 STREET,10014,NYC",1614.0,76.75320799761265,4.6051924798567585
"237 WEST 137 STREET,10030,NYC",2359.0,65.637123246792,3.93822739480752
"237-02 93 ROAD,11426,NYC",3817.0,43.882423157266494,2.6329453894359895
"237-04 93 AVENUE,11426,NYC",3871.0,43.076693524321094,2.5846016114592656
"237-06 93 ROAD,11426,NYC",3811.0,43.971948672038195,2.638316920322292
"237-09 93 ROAD,11426,NYC",3802.0,44.106236944195764,2.6463742166517457
"237-14 UNION TURNPIKE,11427,NYC",3897.0,42.68874962697702,2.561324977618621
"237-15 DAVENPORT AVENUE,11426,NYC",4204.0,38.1080274544912,2.286481647269472
"237-16 92 ROAD,11426,NYC",4160.0,38.764547896150404,2.325872873769024
"237-31 93 AVENUE,11426,NYC",3812.0,43.95702775290958,2.6374216651745748
"237-33 EDMORE AVENUE,11426,NYC",4081.0,39.94330050731125,2.3965980304386747
"2370 62 STREET,11204,NYC",3205.0,53.0140256639809,3.180841539838854
"2370 85 STREET,11214,NYC",3880.0,42.94240525216353,2.5765443151298117
"2370 EAST 16 STREET,11229,NYC",3633.0,46.62787227693226,2.7976723366159355
"2372 AMSTERDAM AVENUE,10033,NYC",2821.0,58.743658609370335,3.52461951656222
"2372 BURNETT STREET,11229,NYC",4750.0,29.961205610265594,1.7976723366159355
"2372 EAST 27 STREET,11229,NYC",4469.0,34.15398388540734,2.0492390331244406
"2373 BROADWAY,10024,NYC",1745.0,74.79856759176366,4.4879140555058195
"2373 EAST 14 STREET,11229,NYC",3773.0,44.5389435989257,2.6723366159355417
"2373 EAST 69 STREET,11234,NYC",5708.0,15.666965085049227,0.9400179051029536
"2373 OCEAN PARKWAY,11223,NYC",4329.0,36.24291256341391,2.1745747538048343
"2375 OCEAN AVENUE,11229,NYC",3756.0,44.79259922411221,2.6875559534467324
"2375 RICHMOND ROAD,10306,NYC",5006.0,26.141450313339305,1.5684870188003583
"2376 85 STREET,11214,NYC",3865.0,43.16621903909281,2.5899731423455683
"2376 KNAPP STREET,11229,NYC",4740.0,30.110414801551784,1.8066248880931068
"2376 RYER AVENUE,10458,NYC",2786.0,59.26589077887198,3.5559534467323184
"2377 EAST 4 STREET,11223,NYC",4238.0,37.60071620411818,2.2560429722470907
"2379 EAST 12 STREET,11229,NYC",3888.0,42.82303789913458,2.569382273948075
"237A SUMPTER STREET,11233,NYC",2574.0,62.42912563413906,3.7457475380483434
"238 AMSTERDAM AVENUE,10314,NYC",5060.0,25.33572068039392,1.520143240823635
"238 BYRNE AVENUE,10314,NYC",4653.0,31.408534765741564,1.8845120859444937
"238 CLINTON STREET,11201,NYC",1848.0,73.26171292151597,4.395702775290958
"238 EAST 43 STREET,11203,NYC",3795.0,44.21068337809609,2.6526410026857654
"238 HINSDALE STREET,11207,NYC",2247.0,67.30826618919725,4.038495971351836
"238 LAMBERTS LANE,10314,NYC",4599.0,32.21426439868695,1.932855863921217
"238 SUNNYSIDE AVENUE,11207,NYC",3224.0,52.73052820053715,3.163831692032229
"238 TANGLEWOOD DRIVE,10308,NYC",6221.0,8.012533572068037,0.4807520143240822
"238 WESTWOOD AVENUE,10314,NYC",4339.0,36.09370337212773,2.1656222023276634
"238 WOODBINE STREET,11221,NYC",1951.0,71.72485825126827,4.303491495076096
"238 YETMAN AVENUE,10307,NYC",5964.0,11.847209788122953,0.7108325872873772
"2385 BARKER AVENUE,10467,NYC",4308.0,36.55625186511489,2.193375111906893
"2387 HOFFMAN STREET,10458,NYC",2958.0,56.69949268874962,3.4019695613249774
"2388 OCEAN AVENUE,11229,NYC",3769.0,44.59862727544017,2.6759176365264103
"239 ASPINWALL STREET,10307,NYC",6144.0,9.161444344971642,0.5496866606982985
"239 BROOKLYN AVENUE,11213,NYC",2745.0,59.87764846314533,3.5926589077887194
"239 BUTTRICK AVENUE,10465,NYC",6127.0,9.415099970158153,0.5649059982094892
"239 CENTRAL PARK WEST,10024,NYC",1743.0,74.82840943002088,4.489704565801253
"239 DOVER GREEN,10312,NYC",4370.0,35.63115487914055,2.1378692927484333
"239 EAST 73 STREET,10021,NYC",1578.0,77.29036108624291,4.637421665174575
"239 FINLEY AVENUE,10306,NYC",5065.0,25.261116084750824,1.5156669650850494
"239 HIGHLAND BOULEVARD,11207,NYC",2773.0,59.459862727544014,3.567591763652641
"239 MONROE STREET,11216,NYC",1532.0,77.97672336615935,4.678603401969561
"239 MT EDEN PARKWAY,10457,NYC",3238.0,52.5216353327365,3.15129811996419
"239 RETFORD AVENUE,10312,NYC",5359.0,20.874365860937033,1.2524619516562219
"239 SUMPTER STREET,11233,NYC",2577.0,62.38436287675321,3.7430617726051922
"239 WARWICK STREET,11207,NYC",2520.0,63.23485526708445,3.794091316025067
"239 WAVERLY AVENUE,11205,NYC",1388.0,80.1253357206804,4.807520143240824
"239 WEST 135 STREET,10030,NYC",2311.0,66.35332736496568,3.9811996418979407
"239 WITHERS STREET,11211,NYC",1262.0,82.00537153088631,4.920322291853179
"239-15 65 AVENUE,11362,NYC",4482.0,33.9600119367353,2.0376007162041176
"239-19 148 AVENUE,11422,NYC",4104.0,39.600119367353024,2.3760071620411813
"239-19 65 AVENUE,11362,NYC",4491.0,33.82572366457774,2.0295434198746642
"239-28 148 AVENUE,11422,NYC",4122.0,39.3315428230379,2.359892569382274
"239-39 65 AVENUE,11362,NYC",4526.0,33.3034914950761,1.9982094897045661
"239-47 66 AVENUE,11362,NYC",4588.0,32.37839450910175,1.9427036705461052
"239-53 66 AVENUE,11362,NYC",4599.0,32.21426439868695,1.932855863921217
"239-54 66 AVENUE,11362,NYC",4604.0,32.13965980304387,1.928379588182632
"2390 PALISADE AVENUE,10463,NYC",2997.0,56.11757684273351,3.3670546105640105
"2395 PALISADE AVENUE,10463,NYC",2964.0,56.609967173977914,3.3965980304386747
"2397 WALTON AVENUE,10468,NYC",3293.0,51.70098478066249,3.1020590868397493
"23B DOTY AVENUE,10305,NYC",4298.0,36.70546105640108,2.2023276633840645
"24 3 STREET,11231,NYC",1779.0,74.29125634139064,4.457475380483438
"24 5 AVENUE,10011,NYC",1505.0,78.37958818263205,4.702775290957923
"24 ADMIRALTY LOOP,10309,NYC",5781.0,14.577737988660104,0.8746642793196062
"24 APOLLO STREET,11222,NYC",1285.0,81.66219039092809,4.899731423455685
"24 ASHLEY LANE,10309,NYC",5270.0,22.202327663384068,1.332139659803044
"24 ASHTON DRIVE,10312,NYC",4750.0,29.961205610265594,1.7976723366159355
"24 BAMBERGER LANE,10312,NYC",5198.0,23.27663384064458,1.3965980304386747
"24 BAY 23 STREET,11214,NYC",3596.0,47.179946284691134,2.830796777081468
"24 BEACON COURT,11229,NYC",5077.0,25.08206505520741,1.5049239033124444
"24 BEACON PLACE,10306,NYC",5015.0,26.007162041181743,1.5604297224709045
"24 BELVEDERE STREET,11206,NYC",1788.0,74.15696806923307,4.449418084153984
"24 BENNETT AVENUE,10033,NYC",2602.0,62.01133989853775,3.720680393912265
"24 BETTY COURT,10303,NYC",5215.0,23.022978215458068,1.381378692927484
"24 BRADHURST AVENUE,10030,NYC",2297.0,66.56222023276634,3.99373321396598
"24 BREWSTER STREET,10304,NYC",5161.0,23.828707848403468,1.429722470904208
"24 BROOKFIELD AVENUE,10308,NYC",5672.0,16.20411817367949,0.9722470904207694
"24 CENTRAL PARK SOUTH,10019,NYC",1081.0,84.70605789316622,5.0823634735899725
"24 COOPER STREET,10034,NYC",2837.0,58.504923903312445,3.5102954341987465
"24 CORNELIA STREET,11221,NYC",3081.0,54.86421963592957,3.2918531781557743
"24 CORNISH STREET,10308,NYC",5064.0,25.276037003879438,1.5165622202327662
"24 DE GROOT PLACE,10310,NYC",5810.0,14.145031333930163,0.8487018800358097
"24 DIERAUF STREET,10312,NYC",4768.0,29.692629065950456,1.7815577439570274
"24 DOCKSIDE LANE,10308,NYC",5131.0,24.276335422262008,1.4565801253357205
"24 DOROTHY STREET,10314,NYC",4893.0,27.827514174873173,1.6696508504923904
"24 EAST 29 STREET,11226,NYC",3169.0,53.551178752611165,3.21307072515667
"24 EAST 7 STREET,10003,NYC",1414.0,79.73739182333631,4.784243509400178
"24 EAST READING AVENUE,10308,NYC",5562.0,17.845419277827517,1.070725156669651
"24 FOOTHILL COURT,10309,NYC",5492.0,18.889883616830787,1.1333930170098472
"24 FOREST COURT,10303,NYC",4948.0,27.00686362279916,1.6204118173679494
"24 FOREST STREET,10314,NYC",4522.0,33.36317517159057,2.001790510295434
"24 GRAMERCY PARK SOUTH,10003,NYC",1221.0,82.61712921515965,4.957027752909579
"24 GRASMERE COURT,10305,NYC",4779.0,29.528498955535667,1.7717099373321399
"24 GRAYSON STREET,10306,NYC",5040.0,25.634139062966284,1.538048343777977
"24 GREENCROFT AVENUE,10308,NYC",4794.0,29.304685168606383,1.7582811101163829
"24 HARTFORD STREET,10308,NYC",5059.0,25.350641599522532,1.5210384959713519
"24 HEUSDEN STREET,10303,NYC",4883.0,27.976723366159348,1.6786034019695608
"24 ISERNIA AVENUE,10306,NYC",4817.0,28.961504028648164,1.7376902417188897
"24 ISMAY STREET,10314,NYC",4967.0,26.72336615935542,1.6034019695613253
"24 JAMES PLACE,10305,NYC",4703.0,30.662488809310645,1.8397493285586386
"24 KEATS STREET,10308,NYC",5151.0,23.977917039689643,1.4386750223813785
"24 KOSCIUSZKO STREET,11205,NYC",1136.0,83.88540734109222,5.033124440465533
"24 MICHELLE LANE,10306,NYC",5507.0,18.666069829901517,1.1199641897940908
"24 MONROE PLACE,11201,NYC",2417.0,64.77170993733213,3.886302596239928
"24 PAERDEGAT 12 STREET,11236,NYC",4137.0,39.10772903610863,2.3464637421665175
"24 PENNYFIELD AVENUE,10465,NYC",5909.0,12.667860340196953,0.7600716204118171
"24 PILLING STREET,11207,NYC",2097.0,69.54640405849,4.172784243509399
"24 PITNEY AVENUE,10309,NYC",5557.0,17.920023873470598,1.0752014324082357
"24 PLEASANT PLAINS AVENUE,10309,NYC",5632.0,16.800954938824233,1.008057296329454
"24 REGENT CIRCLE,10312,NYC",4856.0,28.379588182632048,1.7027752909579228
"24 RICHARDSON STREET,11211,NYC",1109.0,84.2882721575649,5.057296329453894
"24 RIVERSIDE LANE,10302,NYC",5492.0,18.889883616830787,1.1333930170098472
"24 RUTHERFORD COURT,10309,NYC",5034.0,25.723664577737992,1.5434198746642795
"24 ST JOHNS AVENUE,10305,NYC",4476.0,34.04953745150702,2.0429722470904212
"24 STRONG PLACE,11231,NYC",2010.0,70.84452402267979,4.250671441360788
"24 SUYDAM PLACE,11233,NYC",2498.0,63.563115487914054,3.813786929274843
"24 TRENT STREET,10308,NYC",5041.0,25.619218143837656,1.5371530886302593
"24 VAN RIPER STREET,10302,NYC",5121.0,24.425544613548183,1.465532676812891
"24 VANDERBILT AVENUE,11205,NYC",2929.0,57.132199343479556,3.427931960608773
"24 WENDOVER ROAD,11375,NYC",2362.0,65.59236048940615,3.935541629364369
"24 WENLOCK STREET,10303,NYC",4961.0,26.81289167412713,1.6087735004476278
"24 WEST 16 ROAD,11693,NYC",4764.0,29.752312742464937,1.7851387645478962
"24 WEST 174 STREET,10453,NYC",2903.0,57.520143240823636,3.451208594449418
"24 WEST 69 STREET,10023,NYC",1510.0,78.30498358698895,4.698299015219337
"24 WEST 70 STREET,10023,NYC",1433.0,79.45389435989257,4.767233661593554
"24 WEST 71 STREET,10023,NYC",1501.0,78.43927185914652,4.706356311548791
"24 WEST 95 STREET,10025,NYC",1857.0,73.1274246493584,4.387645478961504
"24 WHEELER AVENUE,10314,NYC",4601.0,32.184422560429724,1.9310653536257834
"24 WINTHROP STREET,11225,NYC",2801.0,59.04207699194271,3.5425246195165623
"24 WYCKOFF STREET,11201,NYC",1675.0,75.84303193076693,4.550581915846015
"24-03 90 PLACE,11369,NYC",2503.0,63.488510892270966,3.809310653536258
"24-04 DEERFIELD ROAD,11691,NYC",5003.0,26.18621307072516,1.5711727842435095
"24-05 169 STREET,11357,NYC",3554.0,47.80662488809311,2.8683974932855865
"24-05 CORNAGA AVENUE,11691,NYC",5038.0,25.66398090122351,1.5398388540734105
"24-06 86 STREET,11369,NYC",3022.0,55.74455386451805,3.344673231871083
"24-07 86 STREET,11369,NYC",3026.0,55.68487018800358,3.341092211280215
"24-08 87 STREET,11369,NYC",3173.0,53.49149507609669,3.2094897045658013
"24-10 DITMARS BOULEVARD,11105,NYC",1660.0,76.06684571769621,4.564010743061773
"24-11 94 STREET,11369,NYC",2289.0,66.68158758579528,4.000895255147717
"24-15 BAYSWATER AVENUE,11691,NYC",5351.0,20.99373321396598,1.259623992837959
"24-15 MOTT AVENUE,11691,NYC",5104.0,24.67920023873471,1.4807520143240824
"24-16 90 PLACE,11369,NYC",2818.0,58.7884213667562,3.5273052820053716
"24-17 77 STREET,11370,NYC",2821.0,58.743658609370335,3.52461951656222
"24-18 94 STREET,11369,NYC",2312.0,66.33840644583705,3.980304386750223
"24-20 89 STREET,11369,NYC",2611.0,61.87705162638019,3.712623097582811
"24-20 94 STREET,11369,NYC",2288.0,66.6965085049239,4.001790510295434
"24-25 CRESCENT STREET,11102,NYC",1598.0,76.99194270367055,4.619516562220233
"24-25 ERICSSON STREET,11369,NYC",2698.0,60.578931662190385,3.6347358997314227
"24-28 GILLMORE STREET,11369,NYC",2739.0,59.967173977917035,3.598030438675022
"24-29 42 STREET,11103,NYC",1621.0,76.64876156371233,4.598925693822739
"24-29 88 STREET,11369,NYC",2649.0,61.31005669949269,3.6786034019695615
"24-32 154 STREET,11357,NYC",3202.0,53.058788421366756,3.1835273052820052
"24-32 33 STREET,11102,NYC",1327.0,81.0355117875261,4.862130707251566
"24-32 BEACH CHANNEL DRIVE,11691,NYC",4836.0,28.678006565204413,1.7206803939122648
"24-34 160 STREET,11357,NYC",3325.0,51.2235153685467,3.073410922112802
"24-34 ERICSSON STREET,11369,NYC",2684.0,60.78782452999105,3.6472694717994627
"24-34 MURRAY STREET,11357,NYC",2969.0,56.535362578334826,3.3921217547000895
"24-36 157 STREET,11357,NYC",3296.0,51.656222023276634,3.0993733213965977
"24-36 81 STREET,11370,NYC",2757.0,59.698597433601904,3.581915846016114
"24-36 88 STREET,11369,NYC",2635.0,61.51894956729335,3.6911369740376005
"24-39 38 STREET,11103,NYC",1496.0,78.51387645478962,4.710832587287377
"24-40 86 STREET,11369,NYC",2932.0,57.0874365860937,3.425246195165622
"24-40 97 STREET,11369,NYC",2421.0,64.71202626081767,3.8827215756490596
"24-41 82 STREET,11370,NYC",2721.0,60.235750522232166,3.61414503133393
"24-41 BEACH CHANNEL DRIVE,11691,NYC",4809.0,29.080871381677113,1.7448522829006268
"24-42 ERICSSON STREET,11369,NYC",2668.0,61.02655923604894,3.6615935541629363
"24-45 85 STREET,11370,NYC",2863.0,58.116980005968365,3.487018800358102
"24-46 86 STREET,11369,NYC",2921.0,57.251566696508505,3.4350940017905103
"24-48 77 STREET,11370,NYC",2757.0,59.698597433601904,3.581915846016114
"24-50 154 STREET,11357,NYC",3169.0,53.551178752611165,3.21307072515667
"24-50 93 STREET,11369,NYC",2291.0,66.65174574753806,3.9991047448522834
"24-51 24 STREET,11102,NYC",1602.0,76.93225902715608,4.615935541629365
"24-51 38 STREET,11103,NYC",1581.0,77.24559832885706,4.634735899731424
"24-65 38 STREET,11103,NYC",1574.0,77.35004476275739,4.641002685765443
"240 BEACH BREEZE PLACE,11692,NYC",4797.0,29.25992241122053,1.7555953446732318
"240 BUEL AVENUE,10305,NYC",4776.0,29.57326171292152,1.7743957027752912
"240 CENTRE STREET,10013,NYC",1559.0,77.57385854968666,4.6544315129811995
"240 CORONA AVENUE,10306,NYC",5550.0,18.024470307370933,1.081468218442256
"240 DARLINGTON AVENUE,10312,NYC",5765.0,14.816472694718001,0.88898836168308
"240 EAST 28 STREET,10016,NYC",1226.0,82.54252461951657,4.952551477170994
"240 EAST 30 STREET,10016,NYC",1287.0,81.63234855267085,4.897940913160251
"240 EAST 35 STREET,10016,NYC",1299.0,81.45329752312742,4.887197851387645
"240 EAST 4 STREET,11218,NYC",2634.0,61.53387048642197,3.692032229185318
"240 EAST 45 STREET,11203,NYC",3586.0,47.32915547597732,2.8397493285586393
"240 EAST 46 STREET,10017,NYC",1060.0,85.01939719486721,5.101163831692032
"240 EAST 47 STREET,10017,NYC",1145.0,83.75111906893464,5.025067144136078
"240 EAST 55 STREET,10022,NYC",856.0,88.06326469710534,5.28379588182632
"240 EAST 76 STREET,10021,NYC",1577.0,77.30528200537154,4.638316920322292
"240 EAST 79 STREET,10075,NYC",1589.0,77.12623097582811,4.627573858549686
"240 EAST TREMONT AVENUE,10457,NYC",2638.0,61.474186809907486,3.688451208594449
"240 ELDERT STREET,11207,NYC",2039.0,70.41181736794987,4.2247090420769915
"240 FROST STREET,11211,NYC",1391.0,80.08057296329454,4.804834377797673
"240 HARBOR ROAD,10303,NYC",4742.0,30.080572963294543,1.8048343777976725
"240 JAMIE LANE,10312,NYC",4627.0,31.79647866308565,1.907788719785139
"240 OCEAN PARKWAY,11218,NYC",2777.0,59.400179051029546,3.5640107430617727
"240 PARK AVENUE SOUTH,10003,NYC",1159.0,83.54222620113399,5.012533572068039
"240 RIDGEWOOD AVENUE,10312,NYC",5167.0,23.739182333631746,1.4243509400179046
"240 RIVERSIDE BOULEVARD,10069,NYC",1891.0,72.62011339898538,4.357206803939123
"240 SOUTH 2 STREET,11211,NYC",1680.0,75.76842733512385,4.546105640107431
"240 SULLIVAN PLACE,11225,NYC",2252.0,67.23366159355416,4.0340196956132495
"240 WEST 75 STREET,10023,NYC",1660.0,76.06684571769621,4.564010743061773
"240 WEST 98 STREET,10025,NYC",1893.0,72.59027156072814,4.355416293643688
"240 WEST END AVENUE,10023,NYC",1668.0,75.94747836466726,4.556848701880035
"240-02 70 AVENUE,11362,NYC",4645.0,31.527902118770513,1.8916741271262307
"240-07 66 AVENUE,11362,NYC",4828.0,28.79737391823336,1.7278424350940016
"240-09 WELLER AVENUE,11422,NYC",3521.0,48.29901521933751,2.8979409131602507
"240-10 51 AVENUE,11362,NYC",4464.0,34.22858848105044,2.0537153088630262
"240-12 83 AVENUE,11426,NYC",4343.0,36.03401969561325,2.1620411817367953
"240-14 144 AVENUE,11422,NYC",3615.0,46.8964488212474,2.8137869292748436
"240-14 145 AVENUE,11422,NYC",3676.0,45.98627275440167,2.7591763652641
"240-15 NEWHALL AVENUE,11422,NYC",3799.0,44.15099970158162,2.649059982094897
"240-18 WELLER AVENUE,11422,NYC",3497.0,48.65711727842436,2.9194270367054616
"240-19 136 AVENUE,11422,NYC",3389.0,50.26857654431513,3.0161145926589077
"240-19 67 AVENUE,11362,NYC",4831.0,28.752611160847508,1.7251566696508505
"240-20 146 AVENUE,11422,NYC",4221.0,37.85437182930469,2.2712623097582814
"240-20 83 AVENUE,11426,NYC",4361.0,35.765443151298115,2.1459265890778867
"240-21 66 AVENUE,11362,NYC",4849.0,28.484034616532384,1.709042076991943
"240-22 129 ROAD,11422,NYC",4836.0,28.678006565204413,1.7206803939122648
"240-27 67 AVENUE,11362,NYC",4845.0,28.54371829304685,1.712623097582811
"240-27 CANEY ROAD,11422,NYC",3526.0,48.224410623694425,2.8934646374216655
"240-27 NEWHALL AVENUE,11422,NYC",3773.0,44.5389435989257,2.6723366159355417
"240-28 67 AVENUE,11362,NYC",4854.0,28.409430020889275,1.7045658012533564
"240-47 66 AVENUE,11362,NYC",4896.0,27.78275141748732,1.666965085049239
"240-57 66 AVENUE,11362,NYC",4914.0,27.514174873172195,1.6508504923903315
"240-65 67 AVENUE,11362,NYC",4914.0,27.514174873172195,1.6508504923903315
"2400 EAST 3 STREET,11223,NYC",4134.0,39.152491793494484,2.349149507609669
"2400 JOHNSON AVENUE,10463,NYC",3183.0,53.3422858848105,3.20053715308863
"2400 MORGAN AVENUE,10469,NYC",4150.0,38.913757087436586,2.334825425246195
"2402 AVENUE SOUTH,11229,NYC",4131.0,39.19725455088033,2.35183527305282
"2402 BRONX PARK EAST,10467,NYC",4341.0,36.06386153387049,2.163831692032229
"2402 SNYDER AVENUE,11226,NYC",3003.0,56.028051327961805,3.361683079677708
