,Drive_Time,NormalValue,Drive_Time_Score
"1303 SCHENECTADY AVENUE,11203,NYC",3107.0,37.34388009991674,2.2406328059950043
"1303 SHAKESPEARE AVENUE,10452,NYC",1945.0,61.53205661948377,3.6919233971690257
"1304 FULTON AVENUE,10456,NYC",2463.0,50.74937552039967,3.04496253122398
"1305 AVENUE T,11229,NYC",3260.0,34.159034138218146,2.049542048293089
"1305 CLAY AVENUE,10456,NYC",2428.0,51.477935054121566,3.088676103247294
"1305 EAST 34 STREET,11210,NYC",3348.0,32.32722731057453,1.9396336386344717
"1305 NEEDHAM AVENUE,10469,NYC",3088.0,37.73938384679434,2.2643630308076603
"1305 SHAKESPEARE AVENUE,10452,NYC",1946.0,61.51124063280599,3.6906744379683594
"1306 EAST 37 STREET,11210,NYC",3208.0,35.24146544546211,2.1144879267277266
"1306 HERKIMER STREET,11233,NYC",2450.0,51.019983347210655,3.061199000832639
"1306 LOHENGRIN PLACE,10465,NYC",2892.0,41.819317235636966,2.509159034138218
"1308 CARROLL STREET,11213,NYC",2382.0,52.43547044129892,3.146128226477935
"1308 EAST 37 STREET,11210,NYC",3209.0,35.22064945878435,2.113238967527061
"1308 EAST 49 STREET,11234,NYC",3422.0,30.786844296419645,1.8472106577851786
"1308 EAST 69 STREET,11234,NYC",3579.0,27.51873438800999,1.6511240632805992
"1308 ST LAWRENCE AVENUE,10472,NYC",2429.0,51.4571190674438,3.087427144046628
"1309 64 STREET,11219,NYC",2937.0,40.88259783513739,2.4529558701082435
"1309 HERSCHELL STREET,10461,NYC",2835.0,43.005828476269784,2.580349708576187
"1309 OVINGTON AVENUE,11219,NYC",2896.0,41.7360532889259,2.504163197335554
"1309 SHAKESPEARE AVENUE,10452,NYC",1943.0,61.5736885928393,3.6944213155703576
"131 5 AVENUE,10003,NYC",1282.0,75.3330557868443,4.519983347210657
"131 5 AVENUE,11217,NYC",2066.0,59.01332223147377,3.540799333888426
"131 ARTHUR AVENUE,10305,NYC",3492.0,29.32972522897586,1.7597835137385516
"131 BEACH 121 STREET,11694,NYC",3294.0,33.451290591174015,2.007077435470441
"131 BLYTHE PLACE,10306,NYC",4425.0,9.908409658617828,0.5945045795170696
"131 CLOVERDALE AVENUE,10308,NYC",4692.0,4.350541215653621,0.2610324729392173
"131 COMMODORE DRIVE,10309,NYC",4764.0,2.851790174854287,0.17110741049125722
"131 CORONA AVENUE,10306,NYC",4435.0,9.700249791840136,0.5820149875104081
"131 EAST 39 STREET,10016,NYC",817.0,85.01248959200666,5.100749375520399
"131 EAST 93 STREET,10128,NYC",1691.0,66.81931723563697,4.009159034138218
"131 FELTON STREET,10314,NYC",3897.0,20.899250624479606,1.2539550374687762
"131 GREEN VALLEY ROAD,10312,NYC",4433.0,9.741881765195672,0.5845129059117403
"131 GREENFIELD AVENUE,10304,NYC",3629.0,26.477935054121573,1.5886761032472942
"131 LINCOLN PLACE,11217,NYC",2255.0,55.07910074937552,3.304746044962531
"131 NORFOLK STREET,11235,NYC",3698.0,25.041631973355535,1.502497918401332
"131 OSGOOD AVENUE,10304,NYC",3702.0,24.958368026644465,1.4975020815986677
"131 PARKVILLE AVENUE,11230,NYC",2830.0,43.109908409658615,2.5865945045795167
"131 PEMBROOK LOOP,10309,NYC",4517.0,7.99333888426311,0.4796003330557866
"131 RIVERDALE AVENUE,11212,NYC",2928.0,41.0699417152373,2.4641965029142376
"131 RIVERSIDE DRIVE,10024,NYC",1970.0,61.01165695253955,3.6606994171523732
"131 ROBIN ROAD,10305,NYC",3538.0,28.3721898417985,1.70233139050791
"131 ROCKAWAY PARKWAY,11212,NYC",2613.0,47.62697751873439,2.8576186511240635
"131 SEGUINE AVENUE,10309,NYC",4650.0,5.224812656119909,0.3134887593671945
"131 ST JOHNS AVENUE,10305,NYC",3424.0,30.74521232306411,1.8447127393838465
"131 THOMPSON STREET,10012,NYC",1583.0,69.06744379683597,4.144046627810158
"131 VERMONT STREET,11207,NYC",2203.0,56.161532056619485,3.369691923397169
"131 WATTS STREET,10013,NYC",1829.0,63.94671107410491,3.8368026644462945
"131 WEST 122 STREET,10027,NYC",1884.0,62.80183180682764,3.7681099084096585
"131 WEST 130 STREET,10027,NYC",2061.0,59.11740216486262,3.547044129891757
"131 WEST 131 STREET,10027,NYC",2127.0,57.74354704412989,3.4646128226477932
"131 WEST 28 STREET,10001,NYC",1218.0,76.66527893422148,4.599916736053288
"131 WEST 85 STREET,10024,NYC",1789.0,64.77935054121565,3.886761032472939
"131 WINTER AVENUE,10301,NYC",4131.0,16.02830974188177,0.9616985845129062
"131 YORK AVENUE,10301,NYC",4057.0,17.56869275603664,1.0541215653621983
"131-01 135 STREET,11420,NYC",2687.0,46.086594504579516,2.7651956702747706
"131-01 227 STREET,11413,NYC",3288.0,33.576186511240635,2.014571190674438
"131-01 40 ROAD,11354,NYC",2141.0,57.452123230641135,3.447127393838468
"131-02 140 STREET,11436,NYC",2795.0,43.83846794338052,2.630308076602831
"131-02 229 STREET,11413,NYC",3274.0,33.8676103247294,2.0320566194837637
"131-03 40 ROAD,11354,NYC",2140.0,57.4729392173189,3.448376353039134
"131-05 40 ROAD,11354,NYC",2096.0,58.38884263114071,3.5033305578684426
"131-05 86 ROAD,11418,NYC",2189.0,56.45295587010825,3.387177352206495
"131-06 135 PLACE,11420,NYC",2757.0,44.629475437135724,2.677768526228143
"131-06 135 STREET,11420,NYC",2686.0,46.10741049125728,2.766444629475437
"131-06 220 STREET,11413,NYC",3335.0,32.597835137385516,1.955870108243131
"131-07 131 STREET,11420,NYC",2725.0,45.29558701082431,2.7177352206494585
"131-10 135 PLACE,11420,NYC",2755.0,44.67110741049126,2.6802664446294755
"131-11 KEW GARDENS ROAD,11418,NYC",2147.0,57.32722731057452,3.4396336386344712
"131-12 229 STREET,11413,NYC",3277.0,33.80516236469609,2.028309741881765
"131-12 230 STREET,11413,NYC",3293.0,33.47210657785179,2.008326394671107
"131-13 133 STREET,11420,NYC",2747.0,44.8376353039134,2.690258118234804
"131-15 11 AVENUE,11356,NYC",2359.0,52.91423813488759,3.1748542880932553
"131-15 135 PLACE,11420,NYC",2754.0,44.691923397169035,2.681515403830142
"131-15 178 PLACE,11434,NYC",3309.0,33.13905079100749,1.9883430474604493
"131-15 227 STREET,11413,NYC",3293.0,33.47210657785179,2.008326394671107
"131-17 135 PLACE,11420,NYC",2753.0,44.71273938384679,2.6827643630308073
"131-18 226 STREET,11413,NYC",3332.0,32.66028309741881,1.9596169858451287
"131-20 227 STREET,11413,NYC",3297.0,33.38884263114072,2.003330557868443
"131-20 MATHEWSON COURT,11434,NYC",3324.0,32.82681099084097,1.969608659450458
"131-21 133 STREET,11420,NYC",2743.0,44.92089925062448,2.695253955037469
"131-21 134 STREET,11420,NYC",2733.0,45.12905911740216,2.7077435470441293
"131-23 142 STREET,11436,NYC",2873.0,42.21482098251457,2.532889258950874
"131-23 232 STREET,11413,NYC",3250.0,34.36719400499584,2.0620316402997503
"131-24 131 AVENUE,11420,NYC",2739.0,45.00416319733556,2.7002497918401334
"131-24 133 STREET,11420,NYC",2741.0,44.962531223980015,2.6977518734388006
"131-26 225 STREET,11413,NYC",3315.0,33.014154870940885,1.9808492922564531
"131-28 231 STREET,11413,NYC",3258.0,34.20066611157368,2.0520399666944207
"131-30 135 PLACE,11420,NYC",2754.0,44.691923397169035,2.681515403830142
"131-32 230 STREET,11413,NYC",3282.0,33.70108243130724,2.0220649458784345
"131-35 134 STREET,11420,NYC",2730.0,45.19150707743547,2.711490424646128
"131-37 223 STREET,11413,NYC",3345.0,32.389675270607825,1.9433805162364695
"131-37 MATHEWSON COURT,11434,NYC",3333.0,32.63946711074105,1.958368026644463
"131-41 225 STREET,11413,NYC",3319.0,32.9308909242298,1.9758534554537879
"131-43 135 STREET,11420,NYC",2696.0,45.899250624479606,2.7539550374687765
"131-46 135 STREET,11420,NYC",2736.0,45.06661115736886,2.7039966694421316
"131-46 226 STREET,11413,NYC",3320.0,32.91007493755204,1.9746044962531224
"131-50 134 STREET,11420,NYC",2724.0,45.31640299750208,2.718984179850125
"131-53 222 STREET,11413,NYC",3345.0,32.389675270607825,1.9433805162364695
"131-54 230 STREET,11413,NYC",3271.0,33.930058284762694,2.0358034970857615
"131-62 MAPLE AVENUE,11355,NYC",1973.0,60.94920899250624,3.6569525395503746
"131-63 226 STREET,11413,NYC",3311.0,33.097418817651956,1.9858451290591173
"131-69 221 STREET,11413,NYC",3345.0,32.389675270607825,1.9433805162364695
"131-78 230 STREET,11413,NYC",3266.0,34.03413821815154,2.0420482930890924
"131-79 FRANCIS LEWIS BOULEVARD,11413,NYC",3270.0,33.95087427144047,2.0370524562864283
"131-80 230 STREET,11413,NYC",3264.0,34.075770191507075,2.0445462114904243
"1310 AVENUE P,11229,NYC",3112.0,37.23980016652789,2.2343880099916733
"1310 TELLER AVENUE,10456,NYC",2442.0,51.186511240632804,3.0711906744379682
"1311 44 STREET,11219,NYC",2781.0,44.12989175686928,2.6477935054121566
"1311 BRIGHTWATER AVENUE,11235,NYC",3594.0,27.206494587843466,1.632389675270608
"1311 CHISHOLM STREET,10459,NYC",2475.0,50.49958368026645,3.0299750208159866
"1311 EAST NEW YORK AVENUE,11212,NYC",2657.0,46.711074104912576,2.8026644462947545
"1311 PACIFIC STREET,11216,NYC",1949.0,61.44879267277269,3.686927560366361
"1311 STADIUM AVENUE,10465,NYC",2876.0,42.15237302248127,2.5291423813488763
"1311 UNION STREET,11225,NYC",2171.0,56.827643630308074,3.4096586178184842
"1311 VREELAND AVENUE,10461,NYC",2875.0,42.17318900915903,2.5303913405495417
"1312 CARROLL STREET,11213,NYC",2380.0,52.47710241465445,3.148626144879267
"1313 AVENUE X,11235,NYC",3342.0,32.45212323064112,1.9471273938384672
"1313 AVENUE Y,11235,NYC",3399.0,31.265611990008324,1.8759367194004994
"1314 77 STREET,11228,NYC",3088.0,37.73938384679434,2.2643630308076603
"1314 80 STREET,11228,NYC",2999.0,39.59200666111574,2.3755203996669443
"1314 BLAKE AVENUE,11208,NYC",2663.0,46.58617818484596,2.7951706910907577
"1314 EAST 28 STREET,11210,NYC",3489.0,29.392173189009156,1.7635303913405493
"1315 84 STREET,11228,NYC",2946.0,40.69525395503747,2.4417152373022484
"1315 AVENUE P,11229,NYC",3117.0,37.13572023313905,2.228143213988343
"1315 BRADFORD AVENUE,10461,NYC",2858.0,42.527060782681104,2.551623646960866
"1315 EAST 55 STREET,11234,NYC",3473.0,29.725228975853454,1.7835137385512072
"1315 PROSPECT AVENUE,10459,NYC",2175.0,56.744379683597,3.40466278101582
"1315 SENECA AVENUE,10474,NYC",2019.0,59.99167360532889,3.5995004163197333
"1316 EAST 85 STREET,11236,NYC",2904.0,41.569525395503746,2.4941715237302247
"1316 HOBART AVENUE,10461,NYC",2896.0,41.7360532889259,2.504163197335554
"1316 OAKLEY STREET,10469,NYC",3062.0,38.28059950041632,2.296835970024979
"1317 53 STREET,11219,NYC",3072.0,38.07243963363863,2.2843463780183177
"1317 BALCOM AVENUE,10461,NYC",2772.0,44.31723563696919,2.6590341382181513
"1317 SHORE DRIVE,10465,NYC",2882.0,42.02747710241466,2.5216486261448794
"1318 ARTHUR KILL ROAD,10312,NYC",4405.0,10.324729392173197,0.6194837635303918
"1318 FRANKLIN AVENUE,10456,NYC",2511.0,49.75020815986678,2.9850124895920067
"1318 FTELEY AVENUE,10472,NYC",2263.0,54.91257285595337,3.294754371357202
"1318 HALSEY STREET,11237,NYC",2057.0,59.20066611157369,3.552039966694421
"1318 MADISON AVENUE,10128,NYC",1706.0,66.50707743547045,3.990424646128227
"1318 MAYFLOWER AVENUE,10461,NYC",2837.0,42.96419650291424,2.5778517901748543
"1319 60 STREET,11219,NYC",2927.0,41.090757701915074,2.4654454621149045
"1319 EAST 86 STREET,11236,NYC",2925.0,41.13238967527061,2.4679433805162363
"1319 GILLESPIE AVENUE,10461,NYC",2874.0,42.1940049958368,2.5316402997502077
"1319 SOUTHERN BOULEVARD,10459,NYC",2424.0,51.561199000832644,3.0936719400499584
"132 AMBOY STREET,11212,NYC",2818.0,43.35970024979184,2.6015820149875104
"132 DEAN STREET,11201,NYC",1861.0,63.280599500416315,3.7968359700249787
"132 EAST 19 STREET,10003,NYC",1082.0,79.496253122398,4.76977518734388
"132 EAST 35 STREET,10016,NYC",791.0,85.55370524562863,5.133222314737718
"132 EAST 38 STREET,10016,NYC",713.0,87.17735220649459,5.2306411323896755
"132 EAST 52 STREET,11203,NYC",2791.0,43.921731890091586,2.635303913405495
"132 EAST 93 STREET,11212,NYC",2684.0,46.14904246461282,2.768942547876769
"132 GRAHAM BOULEVARD,10305,NYC",3712.0,24.750208159866787,1.4850124895920072
"132 HART STREET,11206,NYC",1708.0,66.4654454621149,3.9879267277268937
"132 HILLSIDE AVENUE,10304,NYC",3729.0,24.396336386344714,1.4637801831806827
"132 JORALEMON STREET,11201,NYC",1537.0,70.02497918401332,4.201498751040799
"132 LANDER AVENUE,10314,NYC",3895.0,20.94088259783514,1.2564529558701085
"132 LAWRENCE AVENUE,10310,NYC",3891.0,21.024146544546213,1.2614487926727727
"132 MARINE WAY,10306,NYC",4185.0,14.90424646128227,0.8942547876769361
"132 MILTON AVENUE,10306,NYC",4191.0,14.77935054121565,0.8867610324729389
"132 NORTHERN BOULEVARD,10301,NYC",3655.0,25.936719400499584,1.556203164029975
"132 SHARROTTS ROAD,10309,NYC",4500.0,8.347210657785169,0.5008326394671101
"132 ST MARKS PLACE,11217,NYC",1991.0,60.57452123230641,3.6344712739383844
"132 VAN PELT AVENUE,10303,NYC",4013.0,18.48459616985845,1.1090757701915068
"132 WEST 22 STREET,10011,NYC",1350.0,73.91756869275603,4.435054121565362
"132 WEST 71 STREET,10023,NYC",1618.0,68.33888426311407,4.100333055786844
"132-01 81 STREET,11417,NYC",2467.0,50.666111573688596,3.0399666944213157
"132-03 SANFORD AVENUE,11355,NYC",1990.0,60.59533721898418,3.6357202331390504
"132-04 82 STREET,11417,NYC",2460.0,50.81182348043297,3.048709408825978
"132-04 RICO PLACE,11417,NYC",2377.0,52.539550374687764,3.1523730224812656
"132-07 83 STREET,11417,NYC",2468.0,50.64529558701082,3.0387177352206494
"132-07 LIBERTY AVENUE,11419,NYC",2399.0,52.08159866777685,3.124895920066611
"132-08 POPLE AVENUE,11355,NYC",2039.0,59.57535387177352,3.5745212323064113
"132-11 101 AVENUE,11419,NYC",2318.0,53.7676935886761,3.226061615320566
"132-11 114 STREET,11420,NYC",2577.0,48.37635303913406,2.9025811823480434
"132-11 178 STREET,11434,NYC",3325.0,32.80599500416321,1.9683597002497923
"132-12 POPLE AVENUE,11355,NYC",2035.0,59.65861781848459,3.5795170691090754
"132-14 87 STREET,11417,NYC",2400.0,52.060782681099084,3.123646960865945
"132-14 89 STREET,11417,NYC",2383.0,52.41465445462115,3.1448792672772687
"132-15 140 STREET,11436,NYC",2805.0,43.63030807660283,2.6178184845961696
"132-15 41 AVENUE,11355,NYC",2034.0,59.67943380516236,3.5807660283097413
"132-16 SUTTER AVENUE,11420,NYC",2748.0,44.816819317235634,2.689009159034138
"132-18 41 AVENUE,11355,NYC",2029.0,59.78351373855121,3.5870108243130723
"132-18 88 STREET,11417,NYC",2395.0,52.16486261448793,3.129891756869276
"132-22 157 STREET,11434,NYC",3060.0,38.322231473771865,2.299333888426312
"132-24 89 STREET,11417,NYC",2389.0,52.28975853455454,3.137385512073272
"132-26 AVERY AVENUE,11355,NYC",1964.0,61.13655287260616,3.6681931723563697
"132-27 14 ROAD,11356,NYC",2374.0,52.60199833472107,3.156119900083264
"132-27 79 STREET,11417,NYC",2529.0,49.37552039966694,2.962531223980016
"132-27 METROPOLITAN AVENUE,11418,NYC",2196.0,56.30724396336386,3.3784346378018313
"132-29 BLOSSOM AVENUE,11355,NYC",1927.0,61.9067443796836,3.714404662781016
"132-29 RUBY STREET,11414,NYC",2553.0,48.87593671940051,2.9325562031640304
"132-30 154 STREET,11434,NYC",2994.0,39.69608659450458,2.381765195670275
"132-30 157 STREET,11434,NYC",3064.0,38.23896752706079,2.294338051623647
"132-32 58 ROAD,11355,NYC",2083.0,58.659450457951706,3.5195670274771023
"132-33 81 STREET,11417,NYC",2478.0,50.43713572023314,3.026228143213988
"132-33 RUBY STREET,11414,NYC",2555.0,48.834304746044964,2.9300582847626977
"132-35 41 ROAD,11355,NYC",2110.0,58.097418817651956,3.485845129059117
"132-35 84 STREET,11417,NYC",2428.0,51.477935054121566,3.088676103247294
"132-35 SANFORD AVENUE,11355,NYC",2007.0,60.24146544546212,3.614487926727727
"132-36 85 STREET,11417,NYC",2439.0,51.248959200666114,3.074937552039967
"132-38 87 STREET,11417,NYC",2410.0,51.8526228143214,3.111157368859284
"132-39 87 STREET,11417,NYC",2410.0,51.8526228143214,3.111157368859284
"132-40 SANFORD AVENUE,11355,NYC",2009.0,60.199833472106576,3.6119900083263943
"132-42 14 AVENUE,11356,NYC",2355.0,52.99750208159867,3.17985012489592
"132-42 218 STREET,11413,NYC",3367.0,31.93172356369692,1.9159034138218152
"132-43 142 STREET,11436,NYC",2859.0,42.50624479600334,2.5503746877602
"132-46A 41 AVENUE,11355,NYC",2057.0,59.20066611157369,3.552039966694421
"132-47 87 STREET,11417,NYC",2415.0,51.74854288093256,3.1049125728559535
"132-47 AVERY AVENUE,11355,NYC",1985.0,60.69941715237302,3.6419650291423813
"132-47 METROPOLITAN AVENUE,11418,NYC",2207.0,56.07826810990841,3.3646960865945044
"132-50 114 PLACE,11420,NYC",2594.0,48.022481265611994,2.8813488759367196
"132-52 41 AVENUE,11355,NYC",2067.0,58.992506244796004,3.53955037468776
"132-59 41 ROAD,11355,NYC",2090.0,58.513738551207325,3.5108243130724395
"132-62 POPLE AVENUE,11355,NYC",2007.0,60.24146544546212,3.614487926727727
"132-64 POPLE AVENUE,11355,NYC",2005.0,60.28309741881765,3.616985845129059
"132-70 SANFORD AVENUE,11355,NYC",2032.0,59.721065778517904,3.583263946711074
"1320 NEEDHAM AVENUE,10469,NYC",3077.0,37.968359700249785,2.278101582014987
"1320 PROSPECT PLACE,11213,NYC",2362.0,52.851790174854294,3.1711074104912575
"1321 49 STREET,11219,NYC",2991.0,39.75853455453788,2.385512073272273
"1321 54 STREET,11219,NYC",2971.0,40.17485428809325,2.410491257285595
"1321 BALCOM AVENUE,10461,NYC",2774.0,44.27560366361366,2.6565362198168194
"1321 BRONX RIVER AVENUE,10472,NYC",2322.0,53.68442964196503,3.221065778517902
"1321 EAST 85 STREET,11236,NYC",2902.0,41.61115736885929,2.4966694421315574
"1321 EAST 96 STREET,11236,NYC",2895.0,41.756869275603655,2.5054121565362193
"1321 TAYLOR AVENUE,10472,NYC",2518.0,49.6044962531224,2.976269775187344
"1322 CORTELYOU ROAD,11226,NYC",2727.0,45.25395503746877,2.715237302248126
"1322 EAST 14 STREET,11230,NYC",3248.0,34.40882597835137,2.064529558701082
"1323 40 STREET,11218,NYC",2713.0,45.54537885095754,2.7327227310574522
"1323 DEAN STREET,11216,NYC",2137.0,57.535387177352206,3.4521232306411322
"1323 DITMAS AVENUE,11226,NYC",2786.0,44.02581182348043,2.6415487094088257
"1323 OCEAN PARKWAY,11230,NYC",2892.0,41.819317235636966,2.509159034138218
"1323 SOUTHERN BOULEVARD,10459,NYC",2423.0,51.58201498751041,3.0949208992506247
"1323 TELLER AVENUE,10456,NYC",2436.0,51.31140716069942,3.078684429641965
"1324 47 STREET,11219,NYC",2954.0,40.528726061615316,2.4317235636969188
"1324 EAST 103 STREET,11236,NYC",2844.0,42.81848459616986,2.5691090757701915
"1324 MAYFLOWER AVENUE,10461,NYC",2796.0,43.817651956702754,2.629059117402165
"1324 ROSEDALE AVENUE,10472,NYC",2226.0,55.682764363030806,3.3409658617818483
"1324 VREELAND AVENUE,10461,NYC",2886.0,41.94421315570358,2.516652789342215
"1325 EAST 85 STREET,11236,NYC",2901.0,41.631973355537056,2.4979184013322233
"1325 INWOOD AVENUE,10452,NYC",2084.0,58.63863447127394,3.5183180682764363
"1325 NEW YORK AVENUE,11203,NYC",2911.0,41.423813488759365,2.485428809325562
"1325 PELHAM PARKWAY NORTH,10469,NYC",2885.0,41.96502914238135,2.5179017485428807
"1326 CHISHOLM STREET,10459,NYC",2463.0,50.74937552039967,3.04496253122398
"1326 CROES AVENUE,10472,NYC",2245.0,55.287260616153205,3.317235636969192
"1326 PACIFIC STREET,11216,NYC",2000.0,60.38717735220649,3.6232306411323894
"1326 WARING AVENUE,10469,NYC",2860.0,42.48542880932556,2.5491257285595337
"1327 EAST 87 STREET,11236,NYC",2972.0,40.15403830141548,2.409242298084929
"1327 EAST 88 STREET,11236,NYC",2904.0,41.569525395503746,2.4941715237302247
"1327 FLATBUSH AVENUE,11226,NYC",2855.0,42.5895087427144,2.5553705245628637
"1328 43 STREET,11219,NYC",2865.0,42.38134887593672,2.542880932556203
"1328 COLLEGE AVENUE,10456,NYC",2100.0,58.30557868442964,3.4983347210657785
"1328 EAST 86 STREET,11236,NYC",2917.0,41.29891756869276,2.4779350541215655
"1329 CROES AVENUE,10472,NYC",2248.0,55.2248126561199,3.313488759367194
"1329 EAST 84 STREET,11236,NYC",2958.0,40.44546211490425,2.426727726894255
"1329 ROSEDALE AVENUE,10472,NYC",2228.0,55.64113238967527,3.338467943380516
"1329 ST MARKS AVENUE,11233,NYC",2585.0,48.2098251457119,2.8925895087427143
"132A GRAHAM BOULEVARD,10305,NYC",3711.0,24.771024146544548,1.4862614487926729
"133 19 STREET,11232,NYC",2231.0,55.57868442964197,3.334721065778518
"133 7 AVENUE,11215,NYC",2330.0,53.517901748542876,3.2110741049125724
"133 8 AVENUE,11215,NYC",2364.0,52.81015820149875,3.168609492089925
"133 BAY RIDGE AVENUE,11220,NYC",2810.0,43.526228143213984,2.611573688592839
"133 BEACH 120 STREET,11694,NYC",3259.0,34.17985012489592,2.050791007493755
